Date,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity
2023-09-14,Jaipur,101,52.7,101.2,14.9,9.8,0.96,47.2,29.8,66.5
2023-09-14,Kanpur,116,57.2,124.5,26.0,20.8,,34.4,30.2,71.3
2023-09-14,Kolkata,93,45.1,93.0,19.9,14.9,0.97,33.0,28.3,89.0
2023-09-14,Lucknow,95,50.9,95.3,29.8,21.9,1.13,41.9,31.4,65.7
2023-09-14,Mumbai,69,35.9,69.1,21.2,22.3,0.8,23.2,29.4,93.2
2023-09-14,Patna,101,52.9,102.2,25.4,23.3,0.82,36.0,31.3,58.5
2023-09-14,Pune,42,25.3,42.0,22.8,12.6,0.73,26.1,29.0,76.7
2023-09-15,Ahmedabad,73,37.6,73.0,19.4,21.3,0.89,32.2,31.4,76.4
2023-09-15,Bengaluru,60,29.5,59.8,16.6,7.7,0.7,25.6,26.8,76.7
2023-09-15,Bhopal,49,28.7,49.3,20.4,17.8,0.46,33.4,26.2,66.7
2023-09-15,Chandigarh,59,34.7,58.5,17.7,9.0,0.58,24.3,34.7,80.3
2023-09-15,Chennai,60,28.5,60.1,18.1,10.8,0.66,26.8,29.8,78.7
2023-09-15,Delhi,133,67.9,149.2,22.4,18.6,1.02,32.9,32.4,68.9
2023-09-15,Hyderabad,83,38.2,83.4,18.6,9.1,0.66,32.4,30.1,74.1
2023-09-15,Jaipur,76,45.2,76.1,23.1,16.1,0.91,43.6,27.7,76.4
2023-09-15,Kanpur,91,54.6,91.0,25.9,23.0,0.92,22.8,32.1,70.7
2023-09-15,Kolkata,90,49.7,89.6,21.8,15.1,0.74,34.4,26.2,98.0
2023-09-15,Lucknow,85,50.5,85.0,21.7,23.5,0.88,39.8,29.2,76.0
2023-09-15,Mumbai,51,29.8,45.3,25.0,16.9,1.03,18.4,28.3,89.3
2023-09-15,Patna,83,46.4,83.1,20.2,20.4,1.07,35.6,28.9,63.8
2023-09-15,Pune,70,35.6,69.6,14.6,9.7,0.58,29.7,27.1,77.5
2023-09-16,Ahmedabad,102,50.0,103.5,27.4,15.7,0.91,39.2,27.2,66.9
2023-09-16,Bengaluru,44,21.7,44.4,21.8,8.6,0.71,32.0,27.6,71.4
2023-09-16,Bhopal,75,36.7,75.4,22.7,9.3,0.75,30.1,27.0,71.6
2023-09-16,Chandigarh,43,24.4,43.1,18.3,11.0,0.74,24.4,33.3,67.9
2023-09-16,Chennai,70,34.1,70.2,22.3,15.4,0.6,25.7,23.7,85.5
2023-09-16,Delhi,106,55.8,109.0,30.4,22.6,1.06,38.7,30.7,65.7
2023-09-16,Hyderabad,59,26.9,59.1,24.4,10.7,0.67,34.1,27.2,87.8
2023-09-16,Jaipur,75,45.0,70.1,23.0,8.9,0.7,30.3,32.4,72.4
2023-09-16,Kanpur,113,54.9,119.8,29.5,20.4,0.62,36.9,30.3,66.7
2023-09-16,Kolkata,63,38.1,63.1,24.4,,0.98,26.6,27.5,82.3
2023-09-16,Lucknow,117,60.8,125.8,23.5,19.5,1.11,32.8,32.3,67.7
2023-09-16,Mumbai,69,37.8,69.1,18.9,20.7,0.49,35.2,27.8,88.3
2023-09-16,Patna,100,45.9,100.2,29.0,17.9,0.9,32.1,29.9,71.1
2023-09-16,Pune,70,33.7,69.9,21.2,12.2,0.86,31.6,29.5,67.1
2023-09-17,Ahmedabad,82,48.9,79.3,14.7,20.7,0.5,26.6,31.5,69.3
2023-09-17,Bengaluru,41,19.4,40.5,18.1,10.9,0.68,31.0,27.3,73.9
2023-09-17,Bhopal,59,35.4,57.7,17.8,19.8,0.57,41.6,28.5,70.9
2023-09-17,Chandigarh,62,36.3,62.5,9.1,11.3,0.58,31.4,33.2,65.2
2023-09-17,Chennai,55,30.4,55.0,14.6,7.1,0.66,32.6,,74.4
2023-09-17,Delhi,126,63.9,138.3,24.0,23.6,1.05,36.0,28.7,68.7
2023-09-17,Hyderabad,65,35.4,65.5,15.8,7.9,0.63,26.8,28.4,70.5
2023-09-17,Jaipur,102,57.0,103.1,16.9,11.4,0.75,38.2,31.9,66.6
2023-09-17,Kanpur,96,53.1,95.7,13.8,25.9,0.91,31.0,29.0,74.6
2023-09-17,Kolkata,107,53.3,110.9,17.9,19.5,0.85,33.7,28.2,86.4
2023-09-17,Lucknow,68,36.1,67.6,19.7,21.8,1.02,37.0,29.6,73.6
2023-09-17,Mumbai,97,55.0,96.7,12.7,26.6,0.43,27.8,28.3,83.1
2023-09-17,Patna,81,46.5,81.1,18.3,24.6,0.98,44.1,29.8,75.1
2023-09-17,Pune,48,28.0,48.0,14.7,4.8,0.7,28.7,28.2,73.4
2023-09-18,Ahmedabad,92,47.3,92.4,21.9,21.4,1.04,26.0,28.1,74.4
2023-09-18,Bengaluru,42,25.4,41.5,17.6,6.7,0.65,21.7,24.7,62.0
2023-09-18,Bhopal,63,37.7,58.4,20.2,13.9,0.81,25.6,26.2,69.6
2023-09-18,Chandigarh,49,29.3,44.9,15.8,10.0,0.67,33.5,29.5,64.3
2023-09-18,Chennai,63,33.1,63.1,20.4,19.0,0.87,26.2,23.4,77.0
2023-09-18,Delhi,119,64.7,127.8,30.3,18.0,0.89,46.2,32.4,67.7
2023-09-18,Hyderabad,47,28.3,46.0,27.8,7.6,0.69,24.4,28.5,78.3
2023-09-18,Jaipur,75,41.1,75.5,20.8,7.7,0.81,40.9,31.1,75.7
2023-09-18,Kanpur,103,50.2,104.6,23.5,16.1,0.86,35.8,31.4,65.3
2023-09-18,Kolkata,86,42.0,86.3,22.8,23.4,0.88,23.7,25.9,97.3
2023-09-18,Lucknow,102,51.6,103.4,24.1,17.7,0.85,43.4,33.5,71.1
2023-09-18,Mumbai,62,37.0,60.9,19.2,18.1,0.91,35.5,27.7,87.8
2023-09-18,Patna,106,49.7,108.3,25.9,27.0,0.81,34.0,29.4,70.2
2023-09-18,Pune,53,32.0,50.7,20.7,8.6,0.83,,30.8,86.2
2023-09-19,Ahmedabad,91,51.7,91.4,18.3,14.9,0.88,29.2,28.4,74.6
2023-09-19,Bengaluru,62,28.4,61.9,26.1,8.0,0.74,29.0,27.3,74.2
2023-09-19,Bhopal,73,34.6,72.7,18.9,18.9,0.65,34.1,28.9,74.3
2023-09-19,Chandigarh,62,33.3,62.3,16.8,10.5,0.56,30.3,30.4,69.8
2023-09-19,Chennai,75,43.1,75.3,21.3,15.0,0.6,26.2,27.2,73.9
2023-09-19,Delhi,117,61.8,125.2,28.5,31.5,1.02,41.0,28.0,67.1
2023-09-19,Hyderabad,53,32.0,51.4,23.2,9.8,0.64,23.4,24.1,78.9
2023-09-19,Jaipur,87,39.9,86.7,13.4,10.5,0.67,41.9,31.4,85.3
2023-09-19,Kanpur,106,61.7,107.8,25.4,16.7,0.8,37.4,30.0,62.7
2023-09-19,Kolkata,79,47.4,71.6,23.6,20.1,0.89,29.7,29.3,95.6
2023-09-19,Lucknow,91,47.4,90.9,27.5,23.2,0.58,34.8,30.8,74.1
2023-09-19,Mumbai,65,39.0,64.6,18.9,19.3,0.82,26.1,26.3,77.1
2023-09-19,Patna,93,55.9,85.0,22.3,21.6,0.87,,27.6,66.4
2023-09-19,Pune,61,34.5,60.6,20.2,12.5,0.76,26.8,29.1,71.7
2023-09-20,Ahmedabad,113,59.0,119.3,28.5,22.4,0.74,33.0,28.3,87.1
2023-09-20,Bengaluru,61,32.5,60.7,21.9,7.6,0.72,28.7,23.6,71.2
2023-09-20,Bhopal,60,34.8,60.2,22.6,20.9,0.69,23.8,28.9,72.7
2023-09-20,Chandigarh,67,34.5,66.6,17.1,7.6,0.36,40.7,32.0,74.0
2023-09-20,Chennai,52,30.7,51.7,21.1,20.0,0.68,31.3,25.4,84.0
2023-09-20,Delhi,146,73.9,149.4,30.5,13.5,1.1,49.2,27.4,79.1
2023-09-20,Hyderabad,58,34.7,56.5,19.7,10.8,0.77,37.4,26.5,64.0
2023-09-20,Jaipur,89,40.3,88.6,24.6,8.7,0.71,39.9,32.9,66.3
2023-09-20,Kanpur,139,71.8,144.6,19.8,23.1,0.91,45.4,32.1,71.8
2023-09-20,Kolkata,111,54.1,116.1,21.8,18.7,0.73,33.1,26.6,94.8
2023-09-20,Lucknow,93,49.0,92.8,21.0,17.8,0.9,42.9,32.5,76.5
2023-09-20,Mumbai,52,29.7,52.0,18.9,14.6,0.7,39.5,25.1,91.1
2023-09-20,Patna,79,41.7,78.7,23.6,17.6,1.18,26.9,33.2,69.0
2023-09-20,Pune,65,31.3,65.1,19.9,9.7,0.58,27.3,26.9,83.5
2023-09-21,Ahmedabad,82,49.1,81.2,22.6,21.4,0.94,34.2,28.8,80.0
2023-09-21,Bengaluru,65,30.5,,18.7,8.3,0.76,25.9,24.9,58.9
2023-09-21,Bhopal,63,33.8,63.3,19.9,19.2,0.8,38.4,27.9,68.6
2023-09-21,Chandigarh,59,35.3,56.8,21.0,10.2,0.65,31.2,33.6,71.0
2023-09-21,Chennai,56,33.1,55.9,21.0,22.0,0.78,29.4,24.9,96.2
2023-09-21,Delhi,97,45.8,96.8,17.2,22.8,1.17,39.0,32.1,67.5
2023-09-21,Hyderabad,64,29.3,64.0,28.9,10.1,0.68,30.6,24.1,70.8
2023-09-21,Jaipur,59,33.8,59.1,23.5,12.3,0.8,33.7,29.7,78.8
2023-09-21,Kanpur,98,53.6,98.1,30.4,22.4,0.83,40.9,35.0,68.7
2023-09-21,Kolkata,106,52.8,108.3,25.2,23.1,0.74,32.6,28.6,90.3
2023-09-21,Lucknow,113,59.2,119.5,31.0,28.8,0.93,39.7,30.9,68.7
2023-09-21,Mumbai,86,47.5,85.7,24.8,20.9,0.84,30.9,26.1,92.0
2023-09-21,Patna,88,52.1,88.1,21.2,27.5,0.6,33.3,31.3,78.4
2023-09-21,Pune,51,30.9,50.9,15.9,8.8,0.64,30.8,32.6,62.9
2023-09-22,Ahmedabad,81,48.5,75.6,28.6,23.3,0.92,31.6,31.0,78.4
2023-09-22,Bengaluru,35,20.9,34.7,16.9,7.0,0.56,35.1,24.0,75.5
2023-09-22,Bhopal,62,32.2,62.1,16.2,13.4,0.86,18.8,30.4,79.4
2023-09-22,Chandigarh,53,31.8,48.5,18.3,,0.55,31.5,28.8,68.5
2023-09-22,Chennai,74,34.5,73.7,25.4,19.6,0.72,25.4,26.8,76.3
2023-09-22,Delhi,109,51.7,113.6,31.2,12.6,0.77,31.0,28.1,70.3
2023-09-22,Hyderabad,60,30.8,59.9,25.2,10.5,0.7,34.6,24.9,87.8
2023-09-22,Jaipur,57,32.1,57.4,21.1,10.4,0.7,35.8,28.8,69.1
2023-09-22,Kanpur,119,61.0,129.0,19.7,20.6,0.95,47.3,27.8,68.3
2023-09-22,Kolkata,83,42.5,83.5,29.7,21.3,0.84,24.9,27.4,93.9
2023-09-22,Lucknow,101,48.7,101.0,25.3,28.2,0.89,25.3,34.0,62.7
2023-09-22,Mumbai,78,46.4,77.9,21.0,13.1,0.63,31.9,27.8,85.1
2023-09-22,Patna,119,62.1,128.0,15.6,14.4,0.92,27.6,32.0,67.3
2023-09-22,Pune,63,38.0,58.1,,11.3,0.66,27.8,27.1,70.0
2023-09-23,Ahmedabad,52,26.0,44.3,24.8,22.0,1.05,35.6,25.2,76.2
2023-09-23,Bengaluru,54,32.1,,23.9,8.7,0.64,34.0,26.7,62.5
2023-09-23,Bhopal,75,38.8,75.2,18.8,19.8,0.73,32.4,28.6,70.1
2023-09-23,Chandigarh,69,35.9,68.9,,9.8,0.63,33.5,31.2,67.7
2023-09-23,Chennai,52,28.9,51.9,25.8,16.1,0.68,35.3,25.0,64.8
2023-09-23,Delhi,107,60.3,109.9,29.0,18.6,0.97,23.8,30.4,70.0
2023-09-23,Hyderabad,64,33.3,63.7,23.0,7.3,0.67,23.9,27.0,76.8
2023-09-23,Jaipur,82,44.1,81.6,21.8,6.8,0.57,33.4,29.9,66.7
2023-09-23,Kanpur,123,66.9,118.7,22.3,16.8,0.69,31.7,29.2,70.7
2023-09-23,Kolkata,78,41.8,77.7,20.4,17.0,0.95,30.5,26.8,86.1
2023-09-23,Lucknow,100,50.3,100.1,,17.2,0.68,38.4,33.1,62.7
2023-09-23,Mumbai,74,36.1,74.4,22.0,19.8,0.62,32.5,26.9,88.9
2023-09-23,Patna,87,42.4,87.4,16.8,24.5,1.03,32.7,28.5,73.3
2023-09-23,Pune,52,31.0,50.8,16.0,9.6,0.58,37.7,29.1,76.2
2023-09-24,Ahmedabad,97,55.0,97.5,16.5,22.9,0.81,35.6,29.8,75.3
2023-09-24,Bengaluru,58,33.9,58.1,14.3,9.2,0.73,22.9,23.3,71.2
2023-09-24,Bhopal,57,31.3,56.9,14.4,23.6,0.54,29.3,29.6,73.8
2023-09-24,Chandigarh,72,34.3,71.7,12.4,10.3,0.71,33.4,30.5,78.2
2023-09-24,Chennai,92,43.8,92.4,16.9,17.6,0.52,27.5,25.5,81.0
2023-09-24,Delhi,119,65.8,129.1,19.2,22.1,1.15,36.0,31.6,68.9
2023-09-24,Hyderabad,64,38.4,63.6,21.1,8.9,0.72,30.5,24.0,71.7
2023-09-24,Jaipur,85,42.2,85.3,19.8,13.0,0.89,26.1,30.9,62.4
2023-09-24,Kanpur,102,51.3,102.3,19.0,18.4,0.79,36.3,32.9,70.8
2023-09-24,Kolkata,67,40.1,66.3,17.5,23.8,0.69,39.3,27.7,90.6
2023-09-24,Lucknow,109,62.8,96.4,12.5,15.8,0.8,44.2,30.8,64.0
2023-09-24,Mumbai,80,37.8,80.4,15.4,19.8,0.81,30.9,28.2,82.9
2023-09-24,Patna,90,44.8,90.3,15.7,14.3,0.93,34.4,33.7,67.7
2023-09-24,Pune,64,35.3,64.1,14.7,7.4,0.65,29.8,26.1,62.4
2023-09-25,Ahmedabad,85,51.2,80.3,26.2,23.3,0.75,27.4,29.1,79.5
2023-09-25,Bengaluru,58,26.8,58.1,20.7,8.3,0.59,34.0,25.8,74.2
2023-09-25,Bhopal,67,33.6,67.3,16.6,21.0,0.72,25.8,27.3,80.9
2023-09-25,Chandigarh,38,21.7,37.6,16.3,8.0,0.61,26.6,32.1,75.4
2023-09-25,Chennai,72,40.8,72.1,20.7,23.3,0.63,28.4,26.0,77.0
2023-09-25,Delhi,117,60.2,125.3,28.2,21.0,0.95,34.4,30.1,60.1
2023-09-25,Hyderabad,69,34.5,68.5,18.2,9.1,0.69,28.1,28.5,71.2
2023-09-25,Jaipur,75,41.5,74.9,22.7,9.9,0.95,33.1,26.4,59.1
2023-09-25,Kanpur,106,54.0,109.3,24.9,19.0,0.81,30.9,30.3,76.0
2023-09-25,Kolkata,100,53.9,100.6,30.7,22.5,0.7,26.4,28.3,92.6
2023-09-25,Lucknow,81,48.6,74.0,20.3,16.8,0.92,45.4,35.0,63.8
2023-09-25,Mumbai,58,28.6,57.5,18.9,15.3,0.64,26.7,28.9,87.0
2023-09-25,Patna,99,52.9,99.0,25.0,21.4,0.91,32.2,32.5,67.8
2023-09-25,Pune,37,19.7,33.6,17.3,9.4,0.74,31.1,29.8,80.7
2023-09-26,Ahmedabad,79,47.6,79.2,21.6,21.9,0.89,30.9,28.0,75.8
2023-09-26,Bengaluru,52,29.9,51.6,22.1,9.1,0.63,35.3,28.6,76.4
2023-09-26,Bhopal,39,23.1,39.1,21.6,23.7,0.7,21.2,28.2,75.1
2023-09-26,Chandigarh,66,39.4,65.9,19.0,12.5,0.75,39.0,29.9,75.5
2023-09-26,Chennai,50,29.8,46.3,20.4,16.9,0.77,26.1,24.3,97.7
2023-09-26,Delhi,123,66.8,114.3,24.5,28.9,0.94,30.8,,59.6
2023-09-26,Hyderabad,46,25.5,46.4,16.9,8.3,0.66,17.3,27.3,69.5
2023-09-26,Jaipur,94,52.6,93.5,21.1,13.4,0.54,40.4,33.3,70.0
2023-09-26,Kanpur,116,62.8,123.5,23.6,23.9,0.97,36.4,32.0,66.4
2023-09-26,Kolkata,70,41.9,69.1,24.0,21.0,0.85,32.2,31.9,95.4
2023-09-26,Lucknow,98,51.1,98.0,16.1,20.5,0.81,22.6,28.6,66.6
2023-09-26,Mumbai,73,41.7,72.9,22.3,21.9,0.75,33.8,25.1,68.8
2023-09-26,Patna,116,64.8,116.2,32.8,17.4,0.79,38.2,31.8,70.4
2023-09-26,Pune,45,20.5,39.7,21.0,9.6,0.74,44.6,29.4,74.4
2023-09-27,Ahmedabad,92,43.9,92.2,28.0,22.6,0.89,29.6,29.2,74.2
2023-09-27,Bengaluru,57,25.9,56.6,21.7,8.1,0.68,40.6,29.3,74.7
2023-09-27,Bhopal,71,38.3,70.7,16.2,18.0,0.82,25.7,28.4,71.0
2023-09-27,Chandigarh,77,35.4,76.7,16.5,6.2,0.84,33.7,30.8,69.0
2023-09-27,Chennai,55,33.2,50.4,16.5,16.0,0.6,31.4,26.7,85.2
2023-09-27,Delhi,167,80.1,129.0,23.1,28.5,0.94,34.8,33.6,74.0
2023-09-27,Hyderabad,85,40.5,85.4,24.1,10.1,0.87,31.2,27.4,
2023-09-27,Jaipur,95,43.9,95.5,,11.0,0.79,35.5,29.9,79.0
2023-09-27,Kanpur,128,68.4,125.2,24.6,25.7,0.89,41.9,29.9,65.4
2023-09-27,Kolkata,117,63.9,125.6,27.8,18.9,1.03,28.0,25.1,92.6
2023-09-27,Lucknow,101,57.2,101.4,27.2,20.3,0.78,33.4,32.3,76.2
2023-09-27,Mumbai,50,24.7,49.8,21.5,17.1,0.78,32.2,25.6,87.8
2023-09-27,Patna,101,60.3,94.8,23.9,16.8,0.81,37.8,31.9,71.2
2023-09-27,Pune,54,28.8,54.4,,12.4,0.51,29.5,27.9,68.6
2023-09-28,Ahmedabad,105,52.1,107.7,28.9,12.2,0.95,34.5,29.3,68.0
2023-09-28,Bengaluru,67,30.7,67.0,18.9,8.3,0.69,24.3,25.8,65.2
2023-09-28,Bhopal,46,27.7,46.4,19.2,21.5,0.66,34.8,27.3,70.1
2023-09-28,Chandigarh,53,26.9,52.7,18.9,9.9,,33.7,31.3,71.9
2023-09-28,Chennai,34,20.6,34.4,22.6,16.4,0.58,31.4,27.5,81.4
2023-09-28,Delhi,169,80.6,152.0,24.2,13.2,0.95,44.1,32.1,70.1
2023-09-28,Hyderabad,80,39.3,80.4,21.8,13.1,0.94,25.0,27.0,81.7
2023-09-28,Jaipur,93,45.4,93.3,24.4,10.7,0.75,39.7,27.9,68.3
2023-09-28,Kanpur,100,60.0,93.4,26.8,17.0,0.94,32.2,31.6,81.3
2023-09-28,Kolkata,105,51.8,107.9,21.1,22.8,0.79,33.5,27.4,87.5
2023-09-28,Lucknow,94,48.1,94.1,25.5,25.1,0.78,30.4,32.4,67.6
2023-09-28,Mumbai,90,48.4,89.8,25.9,17.0,0.97,27.0,29.2,86.7
2023-09-28,Patna,92,52.9,92.3,24.2,27.6,1.0,48.7,31.9,70.8
2023-09-28,Pune,56,33.3,51.9,18.0,8.5,0.87,22.3,27.6,56.5
2023-09-29,Ahmedabad,82,40.0,82.4,22.1,14.7,1.13,40.9,29.5,74.8
2023-09-29,Bengaluru,54,28.3,54.3,13.2,9.8,0.57,31.9,26.9,79.6
2023-09-29,Bhopal,78,37.9,77.5,20.1,21.7,0.73,18.4,26.7,65.7
2023-09-29,Chandigarh,70,34.2,69.5,19.5,10.7,0.69,41.3,29.7,67.8
2023-09-29,Chennai,52,29.3,51.4,24.8,17.0,0.73,52.2,29.7,82.0
2023-09-29,Delhi,105,56.4,107.0,28.4,21.6,0.88,42.3,25.4,72.3
2023-09-29,Hyderabad,53,27.3,52.8,20.8,,0.67,27.0,28.5,72.2
2023-09-29,Jaipur,86,41.5,85.6,21.1,8.9,0.76,34.5,30.7,76.6
2023-09-29,Kanpur,102,58.3,102.9,25.6,19.9,0.82,37.9,30.5,64.6
2023-09-29,Kolkata,52,30.3,51.7,25.0,26.3,0.77,28.3,25.6,97.1
2023-09-29,Lucknow,92,55.0,85.4,31.1,17.7,0.99,33.9,31.5,68.4
2023-09-29,Mumbai,102,48.3,103.7,19.6,26.4,0.73,34.7,26.1,83.5
2023-09-29,Patna,96,57.7,93.1,28.9,23.6,0.88,36.1,32.4,74.3
2023-09-29,Pune,71,33.2,70.8,19.9,7.6,0.65,27.4,29.0,76.0
2023-09-30,Ahmedabad,115,64.5,110.7,24.7,18.6,0.82,31.2,28.8,76.3
2023-09-30,Bengaluru,42,25.3,41.4,23.8,10.6,0.72,28.0,28.1,64.1
2023-09-30,Bhopal,58,,58.5,22.2,20.8,0.69,21.3,27.5,78.8
2023-09-30,Chandigarh,76,41.3,76.2,19.1,9.4,0.75,33.8,28.2,71.0
2023-09-30,Chennai,73,39.7,72.8,19.1,20.5,0.83,28.5,25.2,83.2
2023-09-30,Delhi,155,76.4,115.9,26.6,19.0,1.15,39.7,31.3,74.8
2023-09-30,Hyderabad,35,18.2,34.6,22.6,11.4,0.69,27.8,26.0,68.3
2023-09-30,Jaipur,81,46.4,81.2,20.4,11.8,0.73,34.4,30.6,71.4
2023-09-30,Kanpur,121,66.4,112.0,30.6,13.0,1.13,30.1,31.4,66.5
2023-09-30,Kolkata,85,51.2,78.4,22.1,24.4,0.74,29.2,26.2,91.2
2023-09-30,Lucknow,102,56.8,103.5,30.3,20.3,0.79,25.3,34.4,66.7
2023-09-30,Mumbai,76,37.0,75.8,24.5,14.5,0.78,30.3,23.6,87.8
2023-09-30,Patna,113,60.2,119.2,21.7,22.1,1.0,39.2,29.8,69.1
2023-09-30,Pune,52,30.9,52.1,17.5,9.4,0.54,30.5,27.0,74.8
2023-10-01,Ahmedabad,204,91.2,140.4,35.8,17.6,1.54,40.6,29.0,58.1
2023-10-01,Bengaluru,85,42.5,84.6,17.1,10.9,0.79,28.3,29.7,59.1
2023-10-01,Bhopal,119,65.6,128.8,26.1,22.5,1.29,28.6,25.3,62.0
2023-10-01,Chandigarh,138,71.5,138.0,39.0,12.3,1.33,34.8,25.3,69.1
2023-10-01,Chennai,62,36.1,62.4,25.1,23.0,1.09,36.9,23.9,89.5
2023-10-01,Delhi,323,149.5,227.4,,16.1,1.98,46.9,24.6,42.1
2023-10-01,Hyderabad,84,50.4,79.3,27.8,11.2,1.16,38.4,26.6,68.7
2023-10-01,Jaipur,275,112.5,247.3,25.8,13.3,1.93,24.3,26.6,69.2
2023-10-01,Kanpur,295,118.5,216.3,40.0,25.7,2.07,49.8,23.2,57.3
2023-10-01,Kolkata,136,70.8,111.1,26.3,15.2,1.54,28.7,28.9,87.7
2023-10-01,Lucknow,319,144.3,230.2,39.6,33.9,1.27,38.1,26.5,53.7
2023-10-01,Mumbai,166,79.9,148.0,30.5,24.0,1.11,26.9,26.9,68.6
2023-10-01,Patna,216,94.9,200.8,47.2,24.1,2.47,35.9,27.1,49.1
2023-10-01,Pune,111,55.8,117.2,32.5,9.4,1.14,38.2,24.8,60.2
2023-10-02,Ahmedabad,209,92.8,183.0,45.2,26.8,1.4,44.8,31.7,66.6
2023-10-02,Bengaluru,55,33.3,50.8,26.6,12.5,0.89,31.3,27.1,68.5
2023-10-02,Bhopal,136,70.7,151.7,27.0,30.8,1.41,39.0,25.0,46.3
2023-10-02,Chandigarh,191,87.4,150.4,37.6,8.9,0.95,33.4,26.6,58.1
2023-10-02,Chennai,82,44.6,81.7,32.1,,0.85,30.4,27.1,80.1
2023-10-02,Delhi,317,142.5,277.3,54.8,15.3,2.3,43.5,23.8,61.8
2023-10-02,Hyderabad,78,46.8,77.8,31.9,11.8,0.84,38.0,23.4,62.0
2023-10-02,Jaipur,236,100.7,182.5,41.3,10.5,1.33,24.1,26.6,55.9
2023-10-02,Kanpur,256,106.9,181.1,70.5,20.9,2.29,46.2,27.0,55.7
2023-10-02,Kolkata,179,83.8,179.5,38.0,21.5,1.7,40.9,24.6,95.8
2023-10-02,Lucknow,285,115.4,205.3,51.3,17.3,2.0,41.5,26.0,66.2
2023-10-02,Mumbai,119,62.7,127.9,30.4,28.2,0.91,31.7,26.6,69.2
2023-10-02,Patna,258,107.4,203.9,43.1,24.0,1.71,33.6,27.7,45.7
2023-10-02,Pune,109,57.9,113.1,36.5,9.0,1.33,25.0,29.6,60.5
2023-10-03,Ahmedabad,191,87.3,143.5,41.2,19.5,1.63,16.7,29.1,58.9
2023-10-03,Bengaluru,65,38.8,65.0,31.9,12.2,1.23,32.1,27.2,72.8
2023-10-03,Bhopal,80,41.8,80.0,37.2,22.6,1.11,35.6,24.8,54.6
2023-10-03,Chandigarh,158,77.4,122.2,31.7,13.4,1.34,36.0,28.8,61.2
2023-10-03,Chennai,72,36.5,71.6,28.8,28.8,1.11,34.4,26.3,77.3
2023-10-03,Delhi,326,153.6,260.6,63.4,27.0,2.44,26.2,24.3,50.6
2023-10-03,Hyderabad,88,52.6,87.3,34.4,12.5,0.99,31.8,29.1,79.2
2023-10-03,Jaipur,179,83.6,176.6,52.4,11.5,1.75,24.5,27.5,54.6
2023-10-03,Kanpur,228,98.3,179.8,55.7,25.8,2.09,53.0,26.2,64.6
2023-10-03,Kolkata,112,58.6,117.5,45.5,23.2,1.64,29.8,22.9,79.3
2023-10-03,Lucknow,312,136.1,219.9,51.8,28.9,2.34,42.1,26.0,54.8
2023-10-03,Mumbai,85,51.2,77.4,35.1,23.3,0.94,42.1,26.9,51.8
2023-10-03,Patna,301,121.5,199.9,56.3,23.4,1.74,36.4,30.0,56.6
2023-10-03,Pune,84,40.7,84.0,27.9,9.0,1.18,28.5,28.6,58.7
2023-10-04,Ahmedabad,185,85.5,176.1,31.6,24.5,1.57,33.1,32.2,61.3
2023-10-04,Bengaluru,66,,66.3,33.5,8.1,0.8,28.7,25.0,66.1
2023-10-04,Bhopal,134,70.1,112.0,31.2,16.4,0.83,36.2,23.0,49.2
2023-10-04,Chandigarh,158,77.3,161.7,31.5,9.3,1.37,25.0,26.5,53.0
2023-10-04,Chennai,105,53.0,107.6,29.3,15.2,1.06,35.9,25.0,78.2
2023-10-04,Delhi,312,135.9,284.1,67.4,30.0,1.88,40.6,25.5,53.9
2023-10-04,Hyderabad,89,43.5,88.7,26.0,13.4,1.13,31.1,29.0,74.6
2023-10-04,Jaipur,198,89.5,143.5,36.7,16.3,1.88,32.3,23.8,40.3
2023-10-04,Kanpur,312,136.2,295.6,56.7,22.2,2.09,46.4,27.7,62.3
2023-10-04,Kolkata,134,70.1,113.0,37.4,20.3,1.54,37.3,26.5,66.8
2023-10-04,Lucknow,304,125.6,232.9,47.2,31.0,1.59,30.5,24.6,49.3
2023-10-04,Mumbai,114,63.3,120.6,42.9,25.7,1.32,32.6,27.9,60.5
2023-10-04,Patna,293,117.8,249.1,54.0,22.5,1.8,43.6,23.5,57.9
2023-10-04,Pune,104,56.7,105.8,34.8,14.6,,34.5,29.9,63.3
2023-10-05,Ahmedabad,216,94.7,197.9,39.6,17.7,1.66,36.0,29.4,56.3
2023-10-05,Bengaluru,78,40.1,77.5,25.7,10.8,0.99,43.8,29.6,79.9
2023-10-05,Bhopal,99,58.6,99.4,37.2,20.3,1.31,29.3,25.5,44.7
2023-10-05,Chandigarh,153,76.0,157.5,44.1,11.3,1.35,32.6,26.9,70.1
2023-10-05,Chennai,99,48.0,99.2,35.6,19.2,1.08,22.0,24.9,92.2
2023-10-05,Delhi,306,128.1,267.6,62.6,21.5,2.78,36.5,27.2,52.1
2023-10-05,Hyderabad,101,58.0,102.0,24.6,11.8,1.3,29.3,26.0,67.8
2023-10-05,Jaipur,285,115.4,247.5,39.2,11.4,1.58,36.2,27.2,49.5
2023-10-05,Kanpur,280,113.9,231.0,54.9,23.2,1.75,46.2,26.3,63.6
2023-10-05,Kolkata,124,67.0,135.3,35.8,13.9,1.61,34.5,30.5,73.7
2023-10-05,Lucknow,313,136.6,205.5,55.4,23.5,1.55,51.4,29.5,57.1
